filepath,class_name,label,is_augmented
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-26_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-26_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-26_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-26_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-26_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-26_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-30_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-30_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-30_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-30_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-30_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-30_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-38_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-38_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-38_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-38_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-38_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-38_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-43_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-43_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-43_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-43_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-43_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-43_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-46_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-46_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-46_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-46_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-46_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-46_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-50_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-50_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-50_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-50_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-50_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-50_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-54_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-54_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-54_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-54_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-54_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-54_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-03_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-03_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-03_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-03_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-03_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-03_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-21_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-21_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-21_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-21_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-21_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-21_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-25_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-25_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-25_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-25_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-25_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-25_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-30_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-30_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-30_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-30_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-30_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-30_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-34_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-34_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-34_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-34_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-34_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-34_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-38_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-38_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-38_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-38_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-38_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-38_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-42_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-42_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-42_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-42_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-42_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-42_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-46_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-46_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-46_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-46_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-46_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-46_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-50_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-50_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-50_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-50_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-50_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-50_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-54_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-54_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-54_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-54_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-54_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-54_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-59_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-59_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-59_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-59_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-59_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-26-59_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-03_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-03_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-03_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-03_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-03_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-03_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-11_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-11_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-11_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-11_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-11_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-11_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-15_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-15_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-15_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-15_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-15_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-15_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-19_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-19_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-19_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-19_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-19_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-19_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-23_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-23_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-23_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-23_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-23_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-23_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-27_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-27_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-27_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-27_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-27_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-27_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-31_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-31_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-31_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-31_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-31_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-31_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-34_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-34_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-34_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-34_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-34_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-34_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-38_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-38_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-38_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-38_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-38_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-38_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-43_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-43_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-43_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-43_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-43_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-43_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-47_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-47_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-47_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-47_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-47_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-47_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-56_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-56_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-56_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-56_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-56_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-56_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-59_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-59_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-59_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-59_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-59_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-27-59_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-03_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-03_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-03_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-03_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-03_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-03_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-07_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-07_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-07_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-07_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-07_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-07_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-11_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-11_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-11_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-11_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-11_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-28-11_orig.png,cancer,1,False
